Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Grouperis,Series_title_1,Series_title_2,Series_title_3,Series_title_4
WTSQSFF1CT,201203,30494,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201206,298928,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201209,281997,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201212,271393,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201303,2621,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201306,262868,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201309,278597,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201312,288161,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201403,290133,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201406,291238,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201409,297628,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201412,299683,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201503,297198,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201506,294042,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201509,288213,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201512,28644,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201603,296214,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201606,310678,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201609,318166,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201612,315027,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201703,317353,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201706,329849,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201709,334215,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201712,340734,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201803,353713,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201806,35552,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201809,363335,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201812,375082,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201903,371554,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201906,374506,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201909,393671,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201912,398098,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202003,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202006,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202009,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202012,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202103,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202106,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202109,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202112,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202203,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202206,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,202209,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF9CA,199503,3148,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199506,2679,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199509,282,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199512,2692,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199603,2831,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199606,262,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199609,2811,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199612,2589,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199703,2702,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199706,2437,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199709,2681,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199712,2654,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199803,2945,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199806,2519,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199809,2722,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199812,2637,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199903,274,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199906,2639,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199909,2872,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,199912,2742,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200003,2874,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200006,2792,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200009,3218,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200012,3055,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200103,3269,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200106,2994,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200109,3326,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200112,304,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200203,353,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200206,3099,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200209,2494,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200212,1791,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200303,2683,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFF9CA,200306,2294,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Total stocks,Current prices,Unadjusted
